Time,Mean,StandardDev,RMS,AbsMean,Skewness,Kurtosis,Variance,MaxValue,MinValue,Peak2Peak,WaveformIndex,PeakIndex,PulseIndex,MarginIndex,SkewnessIndex,KurtosisIndex,CustomFeature1,CustomFeature2,SpectralKurtosisMean,SpectralKurtosisStandardDeviation,SpectralKurtosisSkewness,SpectralKurtosisKurtosis,SpectralEntropyMean,SpectralEntropyStandardDeviation,SpectralEntropySkewness,SpectralEntropyKurtosis,SquareRootAmplitude,CustomFeature3
10,0.00233085908104354,0.274810334194418,0.274712853943486,0.201402436378824,0.314019083788403,6.40567893727707,0.0755207197800478,1.53185562606008,0.000439644715837087,1.53141598134424,1.36448366333324,5.57422860588768,7.60594386841857,5.57620658833537,15.1306247757169,1123.13749566437,6.77491140557376,0.274615408270582,0.489546546977965,0.731941554480361,1.33120295062353,5.06837747291539,0.82687600466359,0.0326900005057426,-0.670407090655326,2.26481608739227,0.164806118985082,0.599708593449356
20,-3.38737938064916e-05,0.218131359541065,0.21804613796131,0.171475121182581,-0.0423529522587126,3.17593015287053,0.0475812900152332,0.731498051799272,1.13302878323208e-05,0.73148672151144,1.27208750771959,3.35347495810919,4.26591360166118,3.35478563683191,-4.08065022062971,1402.80891700111,7.41849604156347,0.217960949676712,0.213579590784203,0.517580474699072,1.79455894821732,8.67257637086674,0.836802735985305,0.0260865586765712,-0.265918638579979,2.11492598009235,0.144071683893186,0.660481299875012
30,0.00125517740612038,0.246765967214582,0.246672748887381,0.188299391028072,0.0851098394979951,5.17516278769114,0.0608934425753482,1.46715319613146,0.000161243196077687,1.46699195293538,1.31049795682979,5.945524874002,7.79159819966031,5.94777170461294,5.66400959659759,1395.67069813238,6.95965053139453,0.246579565774342,0.329801704092138,0.7615396339891,1.68096523529099,5.18403620746522,0.834295839498423,0.0227181905995003,-0.170834325787623,2.71770123567541,0.15786020295908,0.639716265338194
40,0.000947059439626963,0.286590931078952,0.286480525041659,0.213214436083754,0.0429943850301049,5.05041175256229,0.0821343617767006,1.31784248043394,0.000132608248245333,1.31770987218569,1.34414412242881,4.59833978511655,6.18083139509499,4.60011192817489,1.82651991241546,748.646870211823,6.3041890929975,0.286370161537091,0.444510936829254,0.889428370005539,2.37482129920579,9.83131525152911,0.820385880277617,0.0361469494147927,-1.54515123511665,5.81671130135052,0.175381540662334,0.611957747588388
50,0.000138028044595069,0.245482619635068,0.245386748070444,0.190815141788958,0.170631657059419,4.228034549869,0.0602617165428957,1.37006341235661,0.000600211911082974,1.36946320044553,1.28649444343664,5.58110148243216,7.18005604540495,5.58328199517645,11.5344624863197,1164.27488953697,6.74209830192355,0.245290913947806,0.224900667942332,0.583667191052718,1.49797561125495,5.7692840376693,0.830803070499591,0.0278737696389216,-0.70185840074529,3.02861005203173,0.160143816897858,0.652363157668457
60,-0.00071174707465606,0.253445680761757,0.25334765898086,0.196414279538217,-0.00098575593482465,3.91786472082111,0.0642347130967905,1.10962888622683,0.000202670965240959,1.10942621526159,1.29036280538067,4.37817240716719,5.6494308297525,4.37986634923144,-0.0605500794618263,949.532554170272,6.56959773196938,0.253249675110529,0.213531350760895,0.459971733445418,1.67711681239385,7.44930739522606,0.821916368587031,0.0341542697224214,-0.545312968250026,3.51460967321813,0.164315305279694,0.648325529895903
70,-0.00137723467784711,0.226976577117194,0.226892077013105,0.177123516422149,-0.0816369401388423,3.60605309182393,0.0515183665598376,0.963222417488576,0.000260636453733823,0.962961781034842,1.28145929858476,4.2437084465823,5.43813964935559,4.24528890637703,-6.98141719237601,1358.65110663929,7.23483433747206,0.226807608367184,0.246682112865245,0.50961704674739,1.09461466010877,4.49559972808468,0.837932259260667,0.0226535948514806,0.128396902922313,2.22685663214534,0.148112538288386,0.652545474821889
80,-0.000673523164539151,0.225775519362539,0.225688313570363,0.174254630351926,-0.13638787543491,3.69412746069317,0.0509745851434244,0.885862033708438,7.15346657032684e-05,0.885790499042735,1.29566439013162,3.92364077473769,5.08372163149606,3.92515686653954,-11.8507330234047,1421.68858422627,7.43546606202017,0.225601141461422,0.118240466708568,0.402810453595133,1.2000332291455,5.23437513292988,0.83827603587626,0.0229516508819034,-0.530993046925676,2.68593000407109,0.145097881086247,0.642664366340159
90,0.00102564591483471,0.247896504775819,0.247801773854913,0.191403761422919,-0.0374653593742749,3.94260803072166,0.0614526770800677,1.13628238165086,8.46928529888227e-05,1.13619768879787,1.29514959859162,4.58369666276028,5.93657289283972,4.58544894160503,-2.45934067362554,1044.00358103172,6.7665838380778,0.247707079134386,0.195312074778712,0.490257128299414,1.45825562006665,5.47731556363501,0.829046673433203,0.0299951181158651,-0.288758295717566,2.42572494150009,0.159302873131154,0.642618472072514
100,-0.0016597435659952,0.251673110440138,0.251580256372794,0.195210527778367,0.107647531660933,3.67931945715205,0.0633393545186137,1.07518355132818,0.000155811747120746,1.07502773958106,1.28923943449339,4.27214313618109,5.50781540096492,4.27371991280175,6.75295143034795,917.107469550358,6.60435402314536,0.251487436563691,0.265980081523927,0.729944258614291,3.0986562186667,16.1719277215181,0.831591941671636,0.0231418073628377,-0.357696009074684,3.71932560990643,0.162710529556454,0.646515351886016
