Time,Mean,StandardDev,RMS,AbsMean,Skewness,Kurtosis,Variance,MaxValue,MinValue,Peak2Peak,WaveformIndex,PeakIndex,PulseIndex,MarginIndex,SkewnessIndex,KurtosisIndex,CustomFeature1,CustomFeature2,SpectralKurtosisMean,SpectralKurtosisStandardDeviation,SpectralKurtosisSkewness,SpectralKurtosisKurtosis,SpectralEntropyMean,SpectralEntropyStandardDeviation,SpectralEntropySkewness,SpectralEntropyKurtosis,SquareRootAmplitude,CustomFeature3
10,0.0011502395590104,0.18584161755804,0.18577256996912,0.144549590351029,0.142074216823618,3.64316986546177,0.0345371068165888,0.738795740600716,0.000291331714222839,0.738504408886493,1.28565993931035,3.97540524188552,5.11101926201658,3.97688281280451,22.1353472821117,3054.27061213058,8.8942482381874,0.185703548034138,0.375997467631835,0.713906312187415,1.52087047084276,5.15483883258168,0.783603254698788,0.0383086253664196,-1.77433671577352,7.62069946882766,0.121458365590371,0.653558482681838
20,-0.00343892444978304,0.156891171716687,0.156867573514865,0.124576712462326,0.236278438317526,3.11048539830212,0.0246148397626348,0.612635293775012,0.00013093278738404,0.612504360987628,1.25939406021918,3.90484236347795,4.91773527865637,3.90542978416733,61.1826906675985,5133.74320518776,10.1093858982677,0.156843978862479,0.0578630299311861,0.397703538946025,1.31438914592522,5.53008688255274,0.788342269029567,0.0372967813904083,-0.281572369232932,2.34419798988302,0.105046176087853,0.669548037269715
30,0.00262717401862472,0.159009416561862,0.158969001625856,0.125118117198433,0.00715417135673023,3.43542102150835,0.0252839945553436,0.612078668224035,2.8653320152474e-05,0.612050014903883,1.27087443547187,3.84932340145975,4.89200670477882,3.85030202092231,1.77947055440172,5373.88777344126,10.1573973772025,0.158928596961991,0.119992152325005,0.450032436997431,1.17478410319947,5.0860463343304,0.790774995391576,0.0275599729071826,-0.471964886870981,2.9159720771031,0.105669373143979,0.664547895519567
40,0.00272465576033981,0.175872455456294,0.175824854327478,0.13898706855596,0.115171215877064,3.07848055062311,0.0309311205882262,0.716268705960748,0.000269168764064465,0.715999537196684,1.26538718517891,4.07265995179527,5.15349171259308,4.07376254455288,21.17144353458,3217.69670568419,9.10435192515355,0.175777266082246,0.133713305941131,0.499865015934625,1.32635648618575,4.79177575425707,0.777314115071954,0.0451868528287549,-0.226155354236934,2.44716167053237,0.117089158824946,0.665761779018569
50,4.90520480487016e-05,0.174588903721678,0.174520698499341,0.135164834650821,-0.124588554950982,3.93399737307945,0.0304812853027373,0.825461753763883,0.000167593621867607,0.825294160142015,1.29167400805619,4.72803102698783,6.10707478684338,4.72987881014583,-23.4114457950986,4234.16242434912,9.55628741301718,0.174452519922182,0.26044763547258,0.962809418930078,3.75016750421108,20.9715705155946,0.798641448713958,0.0273115482886886,-1.12939197002772,3.73386952817899,0.11322291081133,0.648511494131524
60,0.00166137426758888,0.17588014151919,0.175819274526788,0.137585846021233,0.0184532306718463,3.35706832320622,0.0309338241808103,0.651210355213142,2.8083137133387e-05,0.651182272076009,1.27833019605845,3.70258034584359,4.7331202594244,3.70386214461329,3.39173561243755,3508.26955419334,9.29114609551608,0.175758428598679,0.249768784002996,0.737499363127393,2.4769906082183,12.4196220758357,0.797397682635613,0.0345085345272141,-0.46211496280146,3.01932778020689,0.114637758532177,0.651794782185054
70,-0.000451898206513336,0.164217812936293,0.164154274832972,0.130941346532134,0.115748077556642,3.0897705015428,0.0269674900855793,0.622888156431453,6.47427029131509e-05,0.62282341372854,1.25413261193242,3.79306084579934,4.75700130576092,3.79452900063215,26.1368349279258,4248.59337064421,9.57781972728264,0.164090761313407,0.195089111430923,0.456191981528738,0.695840013723382,3.06646000741953,0.80027794520799,0.024032059063445,-0.276781629648978,2.58131062067805,0.110941739512867,0.675576769226039
80,0.00408916939426323,0.168466925638476,0.168450745329628,0.134530356816227,0.0462557223277468,3.08826787560278,0.02838110503408,0.671074751894462,7.35348202170819e-05,0.671001217074245,1.2522595615249,3.98342137099696,4.98827749941355,3.98380399315711,9.67434377491998,3834.03755018624,9.30837909867084,0.168434566574807,0.168572785327472,0.473593476103616,1.55756177209198,5.94210464384155,0.793737683235287,0.0372470523486404,-0.734047061342631,3.09469326485398,0.114288549277465,0.678403483914246
90,0.00239225428125158,0.182752453869566,0.182696715157913,0.147364353099145,0.0401437330270298,2.78212263704115,0.0333984593953479,0.552008452954015,0.000419467518038265,0.551588985435977,1.24014016976421,3.02052553202921,3.74587504606783,3.02144706037484,6.57700397806268,2494.15478374368,8.41546916661629,0.182640993446326,0.170206288926348,0.532254833652246,1.76346312661591,6.61852728841869,0.78769868579589,0.034554601812016,0.0412156174076517,2.205672831134,0.125921104233462,0.689025518220039
100,0.00424315823377973,0.193197486217634,0.193168612115046,0.156318134506578,-0.136185803503338,2.6992068467257,0.0373252686808131,0.624434411356518,4.80941888507391e-06,0.624429601937633,1.23592497330823,3.2321042244468,3.99463832732881,3.23258734697862,-18.8854537396251,1937.44901049878,7.90647212627922,0.193139742327802,0.148789525963697,0.436558397327131,1.59512576916622,6.97299165973786,0.785246170087927,0.0349945857388735,0.115907342624799,1.95863844551038,0.133249607540939,0.689706735577478
110,-0.00044558518199781,0.177728557884621,0.177659677884929,0.140351826968644,0.050025768591715,3.45510944491064,0.0315874402877472,0.753376362995127,0.000793828121273391,0.752582534873854,1.26630740563376,4.23891563608032,5.36777026182523,4.24055909570596,8.91091126345393,3462.84410915385,9.02237920933273,0.177590824580184,0.080364012041055,0.419924703022415,1.19208799369313,4.41499850508577,0.798639942195807,0.0381981100299125,-1.38350829464298,5.18787490277163,0.118843757727658,0.668681269584203
120,-0.00057985853662772,0.182201130316245,0.182130867157113,0.144752529877621,0.0802427114024865,3.18548676745133,0.0331972518885174,0.655531870272963,0.000183600832722165,0.655348269440241,1.25870774397024,3.59784743999755,4.52863843434842,3.59923543167165,13.2663788232923,2890.49044374783,8.69558373200384,0.182060631093924,0.227288556755299,0.502360582046879,0.767655965990088,3.32599886478758,0.792317258683286,0.0391607624231125,-0.408360886780605,2.35953725349635,0.122769839944767,0.673814919433683
130,-0.00212839857895239,0.18237731803958,0.182318486939142,0.143737604812666,0.109449289718875,2.9488508268634,0.0332614861353103,0.656859901374489,6.59745272229423e-05,0.656793926847266,1.26882118480598,3.60165347552668,4.56985423007832,3.60281566835156,18.0426561627556,2665.44364043456,8.82734331394792,0.182259674816383,0.162249060706628,0.476985977328961,1.53806014596584,6.19771894270478,0.804378525390216,0.0286031379352311,-0.910577761987086,3.46886328047158,0.119856057739598,0.657187302828885
140,-0.00140297976067225,0.175955039547469,0.175891889116313,0.141360668420315,-0.108388373237837,2.84266662760582,0.0309601759421512,0.548358992423734,0.00025185855052217,0.548107133873212,1.24472416205823,3.1164722183237,3.87914827053074,3.11759112474549,-19.8965404006516,2965.64450793842,8.80530755809127,0.175828761349907,0.0501233060639683,0.352196966809635,0.586484433316109,3.23104932630238,0.804332891050011,0.0313819930967576,-0.79578702264129,2.4055291534885,0.120458828701835,0.684600049033198
150,0.00357186667087815,0.184710977104592,0.184673356209328,0.146421959752803,-0.19840164666864,3.19870052817502,0.0341181450629332,0.668872289961082,0.000342582056449131,0.668529707904633,1.26149777954366,3.6211832152365,4.5681145853416,3.62192090776167,-31.48235090162,2747.91161174813,8.615495801814,0.184635742976476,0.18133849070054,0.481354436016764,1.05377650418612,3.97702368200779,0.796000782190332,0.0335609168679434,-1.4479810303961,6.26086216490741,0.123868680188169,0.670608115066322
160,0.000299424045107363,0.188433435978027,0.188360052773019,0.148430388658389,-0.30974767254043,3.03972600489556,0.0355071597944851,0.634141541528913,0.000306825860183615,0.633834715668729,1.26950712506523,3.36533449192563,4.27231611572737,3.36664559280559,-46.2950065429675,2411.02975234719,8.55287880426556,0.188286698146245,0.166491760258706,0.480730808348508,0.743110749647526,3.33021577343529,0.804640623933588,0.0318860079823083,-0.575413807160805,2.62221355451182,0.12424475154619,0.659356185388872
