Time,Mean,StandardDev,RMS,AbsMean,Skewness,Kurtosis,Variance,MaxValue,MinValue,Peak2Peak,WaveformIndex,PeakIndex,PulseIndex,MarginIndex,SkewnessIndex,KurtosisIndex,CustomFeature1,CustomFeature2,SpectralKurtosisMean,SpectralKurtosisStandardDeviation,SpectralKurtosisSkewness,SpectralKurtosisKurtosis,SpectralEntropyMean,SpectralEntropyStandardDeviation,SpectralEntropySkewness,SpectralEntropyKurtosis,SquareRootAmplitude,CustomFeature3
10,0.00447439901105649,0.230192999755107,0.230146561715306,0.179768469167051,0.0568603654630709,3.27591155322923,0.0529888171362548,0.837048154012981,0.000100007965049151,0.836948146047932,1.28049707950285,3.63628848359195,4.65625678346935,3.63702219913422,4.66158179870735,1166.71214265362,7.12303489836664,0.230100133043694,0.316550368525434,0.664319688563822,1.92074068070708,8.03109000295429,0.819881899030325,0.038306923662041,-0.0883276625780519,2.20839803014399,0.149645142952075,0.650085550434967
20,0.00622367418827826,0.202413242409978,0.202429854851682,0.159232753046507,-0.0812263058979924,3.26637605216172,0.0409711207029205,0.840712817605878,0.000234321422229518,0.840478496183648,1.27117843871517,4.15344770725552,5.27977317179419,4.15310685383763,-9.79444737122717,1945.85509419007,7.98314677347757,0.202446468656802,-0.0421553462872048,0.286930817526607,0.782628893355287,3.4436210939427,0.825910151858367,0.035985863956717,-0.347631377110327,2.15109131894286,0.133389269066995,0.658994774644346
30,-0.00476722777322773,0.21119821214325,0.211169514521242,0.169163543351047,-0.128176853023075,2.84794585364077,0.044604684812505,0.774017125994113,0.000395073983802688,0.77362205201031,1.24848538851526,3.66488484035613,4.5755551737757,3.66538289273877,-13.6062639710386,1431.43218634548,7.38034545613891,0.211140820798669,0.0407609220740854,0.373716645543356,1.47275567909795,6.0086527238504,0.831120661660272,0.0226398825106979,-0.146478070126259,2.44844590917734,0.143244377063343,0.678246163211761
40,0.0186437910676613,0.217097798461663,0.217812358680039,0.173791582505294,0.110953164409766,3.04540555485754,0.0471314540969006,0.941848103108085,0.000237442192610515,0.941610660915475,1.24918477254242,4.3383586097231,5.4194115130944,4.32412609098842,10.8435986475557,1370.95581493518,7.1878324285606,0.218529270816811,0.10782415117418,0.443849841547877,1.43998433815866,5.4434987125071,0.832963946302637,0.0296483542986764,-0.303173546836219,2.33472933133826,0.147393128171933,0.678925024649484
50,0.0056417737895266,0.219485009006025,0.21947178203774,0.171009762581416,-0.271245820298404,3.7307170872417,0.0481736691783749,0.942311723239487,5.50621474598167e-05,0.942256661092027,1.28346478992116,4.29328512004945,5.51028028467591,4.29354386468438,-25.6536086906174,1607.58099955157,7.50521356527884,0.219458555866561,0.179071444027384,0.616943379376022,3.17742794351161,17.3519469019082,0.834140821781707,0.0317485283637066,-0.343397508275186,2.08631080759453,0.143376329367193,0.653239736128207
60,-0.0055531377248919,0.218671322416924,0.21865641412927,0.172528009804288,-0.140869757210551,3.40169720500072,0.0478171472475664,0.839867184953519,0.000242927071978205,0.839624257881541,1.26745403639085,3.8407742527491,4.86800482951288,3.84103612189024,-13.4723163460054,1487.74441210884,7.3463667599749,0.218641506858014,0.106169670685281,0.465690046545507,1.93012728593314,9.10067856336166,0.828810048049057,0.0312855210759041,-1.16963455059101,4.75854071476864,0.145511798007087,0.66543612760365
70,-0.0100553092922978,0.226310513836006,0.226445457157249,0.175938233458499,-0.178825612108567,3.49064747427175,0.0512164486727172,0.897517706562909,0.000905592027943693,0.896612114534965,1.28630661674451,3.96586836090738,5.10132271377285,3.96350502160727,-15.4282095243897,1330.72117686794,7.31112613477461,0.226580480941832,0.119997046399261,0.436047107847557,0.992644136696935,3.99769718608382,0.827219113997182,0.037686816311915,-0.134046049237287,2.78051122410036,0.147418560227918,0.651399520637136
80,-0.00833104531325753,0.21471133959879,0.214789080946459,0.170041927084845,0.00076083834142613,3.5388657412973,0.0461009593523067,0.884203410862291,3.88385103053113e-05,0.884164572351986,1.2626964612772,4.11810299593173,5.19991408013804,4.11661247846533,0.0768647901001974,1665.11472116486,7.42579481969268,0.214866850442232,0.116116446671776,0.44687700562632,1.47413930223623,6.83469512112325,0.838993788822257,0.0306663784338008,-1.10177161292241,4.20935561746003,0.144557244538664,0.673263204490199
90,-0.00109075311915666,0.219802545904111,0.219719376188542,0.171391346763179,-0.361691393675013,4.22152611990182,0.0483131591859289,1.24100767758025,5.61304191748352e-05,1.24095154716108,1.28245999611535,5.64601138933868,7.24078374443852,5.64814855707281,-34.0596373697541,1808.58367779608,7.48264145381507,0.219636237943042,0.466381079916873,0.947613997058818,2.40526869322147,11.5501597690473,0.821952527452847,0.0362335159833717,-1.07296894306475,4.28819464131242,0.14380662665765,0.654253689674665
100,0.0223991890046527,0.199501134369726,0.200677183516103,0.160612704332856,0.021374491887789,2.98281295878297,0.0398007026148074,0.729056462553891,3.06788327185115e-05,0.729025783721172,1.24212549186817,3.65439757952837,4.53922039095353,3.6329813373895,2.69190476480299,1882.97495427454,7.7336689960339,0.201860165413009,0.0827768860730435,0.416321862879217,1.53740102031583,7.31673117016365,0.829542305560827,0.0401224971114703,-0.346613957516249,2.17770120828026,0.136439634001276,0.683904051133962
