Time,Mean,StandardDev,RMS,AbsMean,Skewness,Kurtosis,Variance,MaxValue,MinValue,Peak2Peak,WaveformIndex,PeakIndex,PulseIndex,MarginIndex,SkewnessIndex,KurtosisIndex,CustomFeature1,CustomFeature2,SpectralKurtosisMean,SpectralKurtosisStandardDeviation,SpectralKurtosisSkewness,SpectralKurtosisKurtosis,SpectralEntropyMean,SpectralEntropyStandardDeviation,SpectralEntropySkewness,SpectralEntropyKurtosis,SquareRootAmplitude,CustomFeature3
10,0.00310219170002011,0.175621134385524,0.175579926278906,0.139070964594486,-0.027739223294369,3.04459285116481,0.0308427828428582,0.589792291422758,0.000120607142848023,0.58967168427991,1.26281668425623,3.35832184142511,4.24094485245373,3.359110029958,-5.12110832467507,3200.53153798169,9.08037625206996,0.175538727841443,0.0800361856825552,0.410319451581113,1.47629609077724,6.29845737576527,0.815602085377644,0.0314726607616825,-0.900000504765532,3.63467875344192,0.117045263079104,0.666464565831615
20,0.00492971645723689,0.188531688493332,0.188522494058791,0.148198165690551,-0.119761466745138,3.11181939762692,0.0355441975661466,0.594009414649902,1.15004583348122e-06,0.594008264604069,1.27215939289694,3.15071391656746,4.00821030329239,3.15086758010246,-17.8716246671482,2463.07113825353,8.58417772560895,0.18851330007265,0.150993603973945,0.53859364410929,2.18677427101758,10.2319205193953,0.798574194517797,0.04029483422503,-0.738988254876588,2.7373849360534,0.12410006773977,0.658245140281333
30,0.00388778126944237,0.180921514032737,0.1808926110814,0.144387122304197,-0.0285617903777297,2.97970928391251,0.0327325942398977,0.603167401615166,0.000100096865037171,0.603067304750129,1.25303081843801,3.33386222661185,4.17743211437101,3.33439490982716,-4.82297251570323,2781.07717198053,8.6782726772413,0.180863712747429,0.137056955429383,0.449362417946813,1.21130085680692,4.20831220554721,0.799238200172433,0.0421733750187648,-0.497329380635384,2.87450196776144,0.122365640919628,0.676346544930454
40,-0.00170932829125066,0.183054786001409,0.182991249878954,0.144281744903422,0.00862409915667317,3.54312639091323,0.0335090546780218,0.691722024678617,0.000393802132093238,0.691328222546524,1.26873144016897,3.77877049701006,4.79424493473957,3.7800825183509,1.40595194536304,3155.4571902267,8.7934301114685,0.182927735809126,0.0802334650761989,0.389695092063782,1.65126231369914,7.17053122197221,0.817634561913953,0.0352179221244662,-1.34443599747678,6.25671780434636,0.122099017763334,0.667008060430576
50,-0.00235208402765379,0.184410982394541,0.184353937949794,0.14754132957973,0.0398581613912165,2.90553228498268,0.0340074104277199,0.608446268192262,0.0003158261690882,0.608130442023174,1.24989372753949,3.29940364880498,4.12390392526226,3.30042457979913,6.35560527884044,2512.34096503642,8.47148206607464,0.184296911150788,0.0444662076184412,0.409599285332881,1.20724553435108,5.15374614002874,0.810007090359299,0.0344674313512682,-0.414048232509013,2.96245198600179,0.125145983716301,0.678625438091072
60,-0.000828454426510711,0.216214986188937,0.216132098484866,0.170089722321255,-0.0328001967141793,3.77112807211879,0.0467489202526823,1.07877186848426,0.000199590221190024,1.07857227826307,1.27118195760567,4.98934827552419,6.34236950805729,4.99126171469528,-3.24503265520822,1725.55224369245,7.47359652457269,0.216049242556443,0.133337379770752,0.45565233312546,1.23607526689583,5.15376967658298,0.797199670693223,0.0326139999042041,-0.542253456837252,3.23328953257052,0.143153868373387,0.662090407777255
70,0.0139485654319015,0.19490792411537,0.195330444061003,0.153059664263073,-0.129752798080809,3.66622691763566,0.037989098882963,0.850496239416698,9.57207605015165e-06,0.850486667340648,1.27341141804917,4.36357958906417,5.55663207228062,4.35414071526445,-17.5237982283892,2540.3956337665,8.31970607135579,0.195753879942226,0.108441018164536,0.411553478834404,1.11905147943042,4.08169946980902,0.802213292499862,0.0289351902762675,-0.181428186497312,3.1032702319344,0.129154637233923,0.662644363076143
80,-0.00106717107829065,0.183396907087544,0.183328359749502,0.14231106621086,0.103555142752361,3.55169520038391,0.0336344255292773,0.633082125129522,0.000160777798650397,0.632921347330872,1.28870446951615,3.4519781995414,4.44857973442131,3.45326891046513,16.7878720321824,3139.55184800042,9.05554644363844,0.183259838032053,0.104003423833274,0.427879324001894,1.85416093185563,8.52665055411775,0.815779501240294,0.0322549476227477,-0.385193246566495,2.30900235194074,0.119161217045872,0.649744965377146
90,0.00790875959119305,0.190042694072473,0.190133001468361,0.150566182509524,-0.154148811202873,3.04720747313093,0.0361162255703234,0.610519693615965,0.000315042360458456,0.610204651255507,1.26218710539766,3.21253966954996,4.05482614648442,3.21101381086417,-22.4588050097253,2336.13163816806,8.38293888016865,0.190223351777901,0.20025073614527,0.613828082905441,2.59529344872299,12.7351268409492,0.806014904119811,0.042039409459813,-0.685560856246411,2.72886630431135,0.12689398825852,0.667713057204554
100,0.000116130455634437,0.194957772181166,0.194881636522715,0.154370673037301,0.0197067189904522,3.07786381531908,0.0380085329338434,0.702869067557001,1.56362244439767e-05,0.702853431332557,1.26291975247175,3.605237481396,4.55312562760651,3.60664596263833,2.6594551060948,2130.52770543227,8.1810860030816,0.194805530597054,0.025815656107659,0.47354354421596,4.90057559499913,44.6216699825787,0.794690475499428,0.0398665736360584,-0.0396148963184185,2.58693729110884,0.129870462242376,0.666146626468901
