Time,Mean,StandardDev,RMS,AbsMean,Skewness,Kurtosis,Variance,MaxValue,MinValue,Peak2Peak,WaveformIndex,PeakIndex,PulseIndex,MarginIndex,SkewnessIndex,KurtosisIndex,CustomFeature1,CustomFeature2,SpectralKurtosisMean,SpectralKurtosisStandardDeviation,SpectralKurtosisSkewness,SpectralKurtosisKurtosis,SpectralEntropyMean,SpectralEntropyStandardDeviation,SpectralEntropySkewness,SpectralEntropyKurtosis,SquareRootAmplitude,CustomFeature3
10,-0.00103066103868434,0.235489905492872,0.235400155576179,0.187756818417211,0.0264287457769043,2.87001496033426,0.0554554955890416,0.744615785604328,2.00367377719726e-05,0.744595748866556,1.25422824842288,3.16198600549724,3.96585216921248,3.16319156111755,2.02376307296923,933.243511132852,6.68006764812072,0.235310439864976,0.140847319723741,0.466171663097109,1.33178034036745,5.021751772497,0.807924997720722,0.0419670467290133,-0.601993066741728,2.77391993009804,0.158495433647454,0.67304555291119
20,-0.000277700181470782,0.232148966277743,0.232058431528793,0.184147429946508,0.046118567497102,3.02017673584247,0.0538931425438249,0.728565140098983,0.000574500553198798,0.727990639545784,1.26066905384006,3.13835185993172,3.95642306987732,3.13957624939211,3.6861715813512,1039.83717862326,6.84597691212016,0.231967932087088,0.117984916943542,0.400281568767497,0.977874395725536,4.78643893240447,0.8233635201941,0.0285257441189639,0.0846653040165456,1.93589738727702,0.155718628360255,0.670770285377679
30,-0.00114517587170208,0.227162445132268,0.227076580115881,0.180691482551365,-0.041784677427171,2.95968043873422,0.0516027764784709,0.8830579848169,2.73812117590208e-05,0.883030603605141,1.25718402397685,3.88734143226327,4.88710354438469,3.88881136207996,-3.56457247904197,1111.47240141566,6.9576274776509,0.226990747555568,0.251318445573213,0.564147957771855,1.73644622795682,7.92589047496063,0.802740771829551,0.0470150718088583,-0.0423333038287884,1.98418855328042,0.151943775270718,0.668877178101543
40,-0.000688101189114982,0.234720419213265,0.234629722637927,0.187056079729396,0.0426315816000578,2.92577114574529,0.0550936751956507,0.748509034769251,0.000405295635601734,0.748103739133649,1.25481309964809,3.18893872666938,4.00152208819985,3.19017141713254,3.29669544833867,963.910839133192,6.70821874094317,0.23453906110798,0.0554652400485301,0.388689629929872,0.973989271863399,4.40751015374998,0.814754217785457,0.0325638178020861,-0.359797620602226,2.48760112571342,0.158588544271858,0.675648692190541
50,0.00532305846179329,0.212986918727391,0.212970238114632,0.170972665984947,-0.0710846497003994,2.87795356157152,0.0453634275489882,0.724710260744829,0.000151589057563788,0.724558671687265,1.24573666498329,3.40260455935517,4.23874925602806,3.4028710638655,-7.35727578229769,1398.53087694064,7.28617441745319,0.212953558808259,0.0746136226069803,0.405029456332137,0.668453255992656,2.90961087363308,0.820257132780607,0.0377704644575731,-0.95247119257286,4.11105456520988,0.14542474723876,0.682787225185852
60,-0.00284538730071137,0.234731770918248,0.234657312714127,0.188851201324968,0.0051121101189461,2.80662969161449,0.0550990042784169,0.765989245345209,0.000250160215162588,0.765739085130046,1.24294560623064,3.26325338214223,4.05604645335098,3.26428883244897,0.395261554613528,924.480200177407,6.58161344757257,0.234582878128556,0.114294199297487,0.402130700152993,0.906825671240554,4.42306098809149,0.812530834036135,0.0343370681317019,-0.355854037338391,3.04919008697627,0.160596987129086,0.684172349149184
70,0.000176308555295611,0.216039975058374,0.215955639924265,0.170990009249734,-0.0673855278237967,3.16668683919497,0.046673270823223,0.696227968477541,0.000265286822315761,0.695962681655225,1.26346548553514,3.22268121114816,4.0717464811683,3.22393973466822,-6.68288948251155,1453.67942387132,7.38911876242913,0.21587133771191,0.131519963268507,0.422768818658306,1.09554839259915,4.53503801095873,0.832510491844885,0.0374070575193465,-0.666399587527776,4.00725112821329,0.144773774367242,0.67012493557326
80,-0.000597139530410121,0.2040700705483,0.20399121410096,0.161931791308859,-0.048878631285581,3.03747129353178,0.041644593693588,0.800917679170668,0.000145917959092613,0.800771761211575,1.26022239918948,3.92471898019512,4.94601876936597,3.92623615041713,-5.75149957851416,1751.43862752508,7.78242733562926,0.203912388125209,0.113127990635613,0.373546026761179,0.65597779885307,3.23402203391957,0.824223287414338,0.0303980714530367,-0.414285780703378,1.84555813399371,0.13638450666645,0.668321945986541
90,0.00399732475830039,0.228906413449805,0.228851892437054,0.177954300219473,0.0206673840129446,3.68648099619731,0.0523981461184529,0.961741120707055,0.000407005949212254,0.961334114757843,1.28632133737422,4.20145991635987,5.4044275385362,4.20246086001487,1.72310453947688,1342.70360889208,7.22838018405728,0.228797384410139,0.169087688016541,0.584100761775399,2.03914211952652,8.89917924450621,0.827516994158409,0.0268660289429181,0.151986172232319,1.83038405463178,0.149043815876965,0.651112450851657
100,0.00183241694812845,0.210679827010084,0.210605485936541,0.168165938052914,-0.0147335946459793,2.9749078621433,0.0443859895089989,0.859574446539632,4.39346491281651e-05,0.859530511890504,1.25280915653557,4.08000357100393,5.11146583245153,4.08144376067504,-1.57557781842431,1510.01654951072,7.4498389569317,0.210531171095198,0.0863794073120529,0.509872584589945,1.98984611327412,10.4451595340181,0.828024629588486,0.0344981331850337,-0.150035634708885,2.31625771251632,0.142475586410734,0.676265917020688
