Time,Mean,StandardDev,RMS,AbsMean,Skewness,Kurtosis,Variance,MaxValue,MinValue,Peak2Peak,WaveformIndex,PeakIndex,PulseIndex,MarginIndex,SkewnessIndex,KurtosisIndex,CustomFeature1,CustomFeature2,SpectralKurtosisMean,SpectralKurtosisStandardDeviation,SpectralKurtosisSkewness,SpectralKurtosisKurtosis,SpectralEntropyMean,SpectralEntropyStandardDeviation,SpectralEntropySkewness,SpectralEntropyKurtosis,SquareRootAmplitude,CustomFeature3
10,-0.00423137232266673,0.116349769531023,0.116381258759092,0.0924306497469094,-0.0508135502175184,3.09577244755693,0.0135372688699222,0.388903230861566,0.000214762505997695,0.388688468355568,1.25877909383531,3.34253546379281,4.2075137622255,3.34163107538296,-32.2613812119421,16893.0054141269,13.6186329673334,0.116412756509493,0.158106312022106,0.490415973507498,1.45466319278564,5.13484682558302,0.830089058995016,0.0299508837654685,-0.376925344809073,2.38378057608279,0.0782300749270956,0.672369831435174
20,-0.00645127495142703,0.11733270590666,0.117464153610154,0.0927663778081993,0.0449640082375446,2.95968203699404,0.0137669638753787,0.373479243793346,2.80442881698088e-05,0.373451199505176,1.26481930931111,3.18307875802724,4.02601947621087,3.17951674885316,27.8360597137542,15615.9608318448,13.6344582939975,0.117595748574369,0.131020609636304,0.509356593031056,1.82806309948817,7.33681247396715,0.813829100236554,0.0426897085512361,-0.596251966830766,2.81990502884225,0.077681409764707,0.662061009881626
30,-0.0088671271998413,0.121360867473227,0.121637081061398,0.0973950844993851,0.106260353967004,3.13023472318341,0.0147284601538541,0.465326839611976,8.58338294461893e-05,0.46524100578253,1.24606768500717,3.83424121218177,4.77772407102243,3.8255344139432,59.447725375954,14429.8632841882,12.7939483949525,0.121913923303169,0.120179888613168,0.413789131495186,0.99970608350094,4.26637746859283,0.809977173341645,0.0311595316420275,-0.753461577307037,3.14738398760394,0.082868896841094,0.68283045899763
40,-0.00772505243412932,0.120449583438754,0.120650089643043,0.0954944115916995,0.0302003721064011,3.45278202430126,0.0145081021505694,0.483451963881801,0.000197540513928306,0.483254423367873,1.26132599207747,4.01372881565527,5.06262048033629,4.00705847224937,17.2820949512624,16403.9317044202,13.2083749305714,0.120850929619661,0.114588572892797,0.429495768922101,1.63522200003423,8.12350712780006,0.820894591497075,0.0285567399440726,0.0361107262592614,2.8253705515181,0.0812295220958882,0.674386077368142
50,-0.00672865435555613,0.120310202443353,0.120451282115479,0.0969584969259344,-0.0105488925965121,2.87263978780771,0.0144745448119606,0.439140853618375,0.000199641238325891,0.438941212380049,1.24084228054048,3.65007160406983,4.52916317333003,3.64579642412906,-6.05758473495021,13711.0697808216,12.7976641540591,0.120592527222236,0.137852557179683,0.446843121872775,1.57022728853566,6.61717967053229,0.810271591858061,0.0425706147925041,-1.28369697616347,4.71513747241575,0.0826686265168456,0.687128978573279
60,0.0153489187022879,0.114886686295627,0.115862972139913,0.0932904029774401,0.0109849431226751,2.81499912631333,0.0131989506879897,0.348235933277899,3.07745223904927e-05,0.348205158755509,1.23149523025867,3.03112522874772,3.73281626151954,3.0055843281612,7.24417116266706,16158.4408116201,13.2006636369282,0.116847554281015,0.0939166638660293,0.384018756383987,1.12630832555248,4.49653408445152,0.828409975680568,0.0265204689265139,-0.465491790051305,2.96155667838358,0.0793932873226877,0.691057335559255
70,-0.0117267049504732,0.106424204959186,0.107026998863175,0.0868345991978834,-0.0676447699800872,2.75707332148549,0.0113261114011948,0.372506473482382,0.000155342241543288,0.372351131240839,1.2255967775778,3.50020442835575,4.28983926825636,3.48049069336794,-56.1193950645256,21492.4862709588,14.1141525255946,0.107633207032658,0.0820918626075327,0.391764484878022,0.882769124332271,4.23135628544727,0.828090387947475,0.0333791499957934,-0.309877329173741,2.63388903930448,0.0743458764733003,0.698580520303744
80,0.0131768309924188,0.134098695119853,0.134692390694312,0.0952311012978478,-3.0476132160855,42.6108187026543,0.0179824600328472,1.91034529951415,9.87046186411793e-05,1.91024659489551,1.40813970743068,14.2458157240587,20.0600987857874,14.1830231809437,-1263.82281937663,131771.555055497,14.7865527988229,0.135288714739055,1.59082920606849,2.57281984530065,1.54482931044599,4.09254746251308,0.832174033740142,0.0339506164710919,-0.46712750566132,2.38236022047255,0.0795785718289348,0.593432857477176
90,-0.0117550153698659,0.110889351784245,0.11146758329313,0.0908653958077363,0.105729905272807,2.75059051314552,0.0122964483391301,0.354251669305534,0.000100037637738984,0.354151631667795,1.22036943545459,3.19464099668283,3.89864222960192,3.17806898507835,77.5404485244495,18191.4183587345,13.4305191168351,0.11204882998492,0.0497613623201644,0.482481618321792,2.5956163339568,13.4080816957184,0.835894589929881,0.0240159683883322,0.333081682415087,2.19530663673405,0.0782864924551962,0.705987465843577
100,0.00582060185910299,0.110841372112703,0.110950848978026,0.0892192001993918,0.0386792777422864,2.96003307483343,0.0122858097718267,0.36585346550462,9.62692748529281e-05,0.365757196229767,1.24234886509842,3.3006941228824,4.10061359759997,3.29743727852934,28.4035534358762,19610.514620036,13.9246805880567,0.111060433972504,0.0246107169302953,0.369254670545977,1.71427736597254,7.45904566873482,0.822407820547492,0.0399835415263342,-0.449806663970626,2.42698126107432,0.0762373751859153,0.687806129902447
