Time,Mean,StandardDev,RMS,AbsMean,Skewness,Kurtosis,Variance,MaxValue,MinValue,Peak2Peak,WaveformIndex,PeakIndex,PulseIndex,MarginIndex,SkewnessIndex,KurtosisIndex,CustomFeature1,CustomFeature2,SpectralKurtosisMean,SpectralKurtosisStandardDeviation,SpectralKurtosisSkewness,SpectralKurtosisKurtosis,SpectralEntropyMean,SpectralEntropyStandardDeviation,SpectralEntropySkewness,SpectralEntropyKurtosis,SquareRootAmplitude,CustomFeature3
10,-0.000231521894161046,0.182843248063098,0.182771957601438,0.146454039130071,-0.0235968021442172,2.84482533836516,0.0334316533622635,0.612084428936855,9.48734759948465e-06,0.612074941589255,1.24846845569557,3.34759109467159,4.17936188426488,3.34889682733278,-3.86025832573177,2545.30539002696,8.52464338376327,0.182700694935881,0.095790717860982,0.359975612570302,0.442711848797136,2.60652239273142,0.807953573776997,0.0392045584802034,-0.735176786548951,2.54744879209612,0.124256477405304,0.679579250104022
20,0.000120168491478544,0.174634260313878,0.174566071838237,0.140794050198483,-0.0463043016702149,2.78065074489292,0.0304971248753752,0.55342478328317,0.000190491596333636,0.553234291686836,1.24035255799297,3.16905046173915,3.93073984662695,3.17028834672985,-8.69426737209784,2989.70713549686,8.80969441708933,0.174497909987775,0.156346229764053,0.533842045823577,1.77977459083337,6.53583599213906,0.824301255150025,0.0321102373815584,-0.0998687317011196,1.87278520898262,0.120407116189982,0.689481639934619
30,0.000287651480879546,0.169903568960238,0.169837431006922,0.13289685254048,-0.0896224153921323,3.2867881777162,0.0288672227454264,0.601403838138528,1.71173832993893e-05,0.601386720755229,1.27846194783647,3.53967748775938,4.52534297571377,3.5410559060683,-18.2729699195471,3944.2252545279,9.61995655575863,0.169771318798968,0.0541854176379987,0.419394980215157,2.01350511923315,10.3592049972652,0.826114606363719,0.0411273404765179,-0.94728994469501,3.51217931041068,0.110933596484546,0.652920931346107
40,0.000564669555982161,0.166899165569536,0.166834913437822,0.133190471805789,-0.0160503537615465,3.0804817838846,0.0278553314678074,0.647537270271817,3.62142234409599e-05,0.647501056048376,1.25308637552467,3.87981131039287,4.8617386926598,3.88130551890236,-3.45240798864226,3970.10491281027,9.40822837050874,0.166770686041621,0.0656047478746765,0.421500650090134,1.24859106685242,5.16647599671006,0.828759081172297,0.0292998884347183,-0.676328890227519,3.12085387048988,0.113439824514309,0.679690782917941
50,-0.000451990448947189,0.161576532609973,0.161514036884456,0.126636266144217,-0.151679172769034,3.82605525698574,0.0261069758902618,0.816634645660099,0.000323532980871514,0.816311112679228,1.27591042858106,5.05416617418916,6.44866332942959,5.05612181710437,-35.9576333140282,5613.55654654344,10.0753952041512,0.161451565331482,-0.00601289950493912,0.388938022779497,1.2298433078573,6.26559077494061,0.842981079722905,0.0213894862157737,0.0196586103408488,2.12625763950594,0.106373032290809,0.658344566333656
60,-0.00067464741806314,0.142381840262492,0.142327810444608,0.112726769036824,-0.063595550010767,3.0773367079146,0.0202725884365337,0.517976388437462,0.000137256127948585,0.517839132309513,1.26307035568437,3.6379385705546,4.5949723642683,3.63931958778394,-22.0324565451032,7487.8409345862,11.2047064461838,0.142273801129488,0.193940614093008,0.506165987996208,1.3878565722788,5.01256315060585,0.852408143061959,0.018945349411635,0.01650308253507,2.58023145405103,0.0950769479279477,0.667760353094652
70,0.000801277877342136,0.147263710766846,0.147208355396053,0.117746250856676,-0.0593087345636883,3.15822366505806,0.0216866005088213,0.575764305856164,3.91090016695905e-05,0.575725196854494,1.25068704689459,3.9097500861413,4.88987378933194,3.91122028574476,-18.570835318864,6715.21504286541,10.621884245104,0.147153020832945,0.0466034210530654,0.380576073047308,0.834294124825996,4.16561679369897,0.844891827827979,0.0218849665136051,-0.159530296784169,2.25810136058041,0.100356908120834,0.681477518108472
80,-0.00153925196362144,0.141805595674119,0.141758549089757,0.112519832505903,-0.0807338531869208,2.97680476824326,0.0201088269644917,0.496485541953666,4.66660778008984e-05,0.496438875875865,1.26027201175116,3.50117031414354,4.41242695528912,3.50233227654796,-28.3123276093986,7361.67903572195,11.2004433679284,0.141711518113956,0.0578935211112707,0.397163777597733,0.881363623626107,4.15485791711838,0.844426004691782,0.0277526663861195,-0.79598693149454,2.97819782079853,0.094836640081872,0.668779251136285
90,-0.000608032283308161,0.147689356198159,0.147632905879662,0.116406569658501,0.0251564953498635,3.34419522835039,0.0218121459342266,0.542206642031811,1.41301358893842e-05,0.542192511895922,1.26873729404991,3.67126417224216,4.65786977163289,3.67266795164063,7.80912807674157,7029.02088186945,10.8991897774496,0.147576477137794,0.0785940749426491,0.44254769688216,1.16629556290759,5.04889562192718,0.847177650269095,0.0233845419425997,-0.627873269557026,3.06089830844463,0.0979843891546769,0.663449226653874
100,7.96988060365933e-05,0.148923263124588,0.148865099942963,0.11832450468217,-0.00849407106886368,2.9611352058404,0.0221781382996753,0.473208296788348,5.24244269777437e-05,0.47315587236137,1.25860035099753,3.17753107781734,3.99924172984647,3.17877257308567,-2.57174710333007,6020.16040592756,10.6368529019263,0.148806959477438,0.0457376279625457,0.415159833746399,1.02481146233764,4.657342738819,0.856232403631634,0.0238725160014525,-0.68384292507576,2.49610196614056,0.0998370028233345,0.670392259265845
