Time,Mean,StandardDev,RMS,AbsMean,Skewness,Kurtosis,Variance,MaxValue,MinValue,Peak2Peak,WaveformIndex,PeakIndex,PulseIndex,MarginIndex,SkewnessIndex,KurtosisIndex,CustomFeature1,CustomFeature2,SpectralKurtosisMean,SpectralKurtosisStandardDeviation,SpectralKurtosisSkewness,SpectralKurtosisKurtosis,SpectralEntropyMean,SpectralEntropyStandardDeviation,SpectralEntropySkewness,SpectralEntropyKurtosis,SquareRootAmplitude,CustomFeature3
10,-0.00109558309977727,0.236859819801106,0.236769813114803,0.185545500275825,-0.0104481299576299,3.1277897636962,0.0561025742362122,0.735955554222954,0.000803143497918379,0.735152410725036,1.27655922374295,3.10713549829155,3.96644247976323,3.10831665802815,-0.786256741630146,993.73817965919,6.88003331713927,0.236679840631024,0.115705929190351,0.497072491019335,1.56870842597733,5.41717208948735,0.821667524730796,0.0315827420214732,-0.770991000646246,4.43733806321302,0.155210121070938,0.655282610622901
20,-0.000850874805380349,0.225925044204241,0.225838377885599,0.179601080705337,0.0209198006235173,2.96881338077433,0.0510421255986883,0.726728194761544,0.000475102555186652,0.726253092206357,1.25792697525527,3.21667833383078,4.0463464468449,3.21791274612181,1.81411332531201,1139.52903407954,7.00400560127523,0.225751744812722,0.107276059720128,0.394680318650968,1.00600161973364,4.32744450908053,0.835935037200954,0.0307207744204468,0.10371064663756,2.03741388772201,0.151770343683977,0.671772995413353
30,-3.25197353237848e-05,0.251804420926138,0.251706042706283,0.202859330581932,-0.00816721747266352,2.87892053887519,0.0634054663979475,0.989443555982305,0.000100830345383187,0.989342725636922,1.2412760123175,3.92941296401043,4.87748605471555,3.93094875809911,-0.511545263384784,716.104289394825,6.1189002682633,0.251607702922109,0.142661669878897,0.467034978489792,1.18978427433434,4.88878863544516,0.811543199745289,0.0410552288846654,-0.48054042697424,2.13368148067332,0.173701569828629,0.689827323879993
40,-0.00170275007538275,0.266128264681002,0.266029737383022,0.212719938599619,0.0661817941756798,3.30366037412356,0.0708242532621214,1.27104317694474,0.000149022378556268,1.27089415456618,1.2510734369001,4.77605480375522,5.97519529815725,4.77782367282771,3.51128054577724,658.614648470259,5.88131721518999,0.265931246562296,0.191215027637743,0.464133671813334,1.27271884373151,5.40530251471526,0.823263797122127,0.0333028575723636,-0.785932646846966,3.19090923404151,0.18070253211456,0.679005412413303
50,0.000788202990922823,0.244144021415981,0.244049906848481,0.191910894397293,0.0100234425506665,3.12434698746077,0.0596063031931668,0.827507710811029,0.000138201975097063,0.827369508835932,1.27217385017525,3.38942443075882,4.31193712795652,3.39073151674994,0.688776980558056,879.376559948972,6.62898192502614,0.243955828561008,0.0411711112444122,0.372446195371236,0.971918241692276,5.20137642522361,0.829657485141696,0.0238658784959551,-0.0864698375470495,2.39895348187117,0.160261151755689,0.656420545652564
60,0.00147752430385834,0.263626377335685,0.263527520224164,0.207760799949223,0.00346252082586663,2.99878823628903,0.0694988668271371,0.786362610621794,4.25891210866676e-05,0.786320021500707,1.26889373452603,2.98286771820442,3.78494215854956,2.9839866817435,0.188984335934358,620.855240834115,6.10747424363093,0.263428700183016,0.060580904072404,0.387792169384469,1.0557672054923,4.57215797007218,0.821410671642841,0.035130053225081,-0.772106912798874,2.98528011058698,0.173654122693063,0.658713003031342
70,-0.00426707302506176,0.266724189947736,0.266654124080808,0.210156035050006,-0.0908193532654258,3.39378081748324,0.0711417935032761,1.07110534765965,0.000139561990068676,1.07096578566958,1.26917216478827,4.01577880082616,5.0967146739554,4.01683398429292,-4.78620383500624,670.554638829597,6.03918971199793,0.266584076619506,0.0681193792903081,0.340639203625608,0.854922009382722,4.03933287333246,0.819798597816326,0.0279988467840358,0.0892509190798293,2.07683196442926,0.177224611247819,0.664448962362751
80,-0.0014863760909182,0.217336665673894,0.217256836577413,0.172536011114797,0.0138081641638653,3.05468978992799,0.0472352262462461,0.779067101859675,4.15384442366863e-05,0.779025563415438,1.25965973288492,3.58460961680822,4.51538839240536,3.58592674979909,1.34504539482798,1369.09982066557,7.30085113679142,0.217177036802651,0.213110655992941,0.539228773441073,1.7433161109832,7.06118992173218,0.814537908525122,0.0428356366796437,-0.691611294358003,2.60009528093251,0.145455837872008,0.669265065887496
90,-0.00293409119779396,0.244848277218154,0.244770200964084,0.191812293600175,0.0266292006244228,3.12851766856735,0.0599506788566978,0.80870401933344,0.000244455593355314,0.808459563740085,1.27649939752313,3.30287812731027,4.21612193960388,3.30393167202614,1.81412401223292,870.463172156286,6.6549404814685,0.244692149606662,0.147334268839173,0.489830772224482,1.13112299829646,4.45686339591071,0.803585182047063,0.0357993431491831,0.137448931794236,2.01339751218099,0.16011576357123,0.653938697835196
100,-0.00217725616436538,0.229521419427309,0.229442075710381,0.182680846520965,-0.0573195108569693,3.28562545710841,0.0526800819759267,0.960579211935934,0.000430203973254543,0.960149007962679,1.25640658995397,4.18513973263465,5.25823713996035,4.1865870022395,-4.74059454553375,1183.92766959625,6.87760437879172,0.229362759421941,0.159020996593152,0.422054693171693,1.13084252553929,4.50627152835943,0.82302611403156,0.0319688309499061,-0.156435839129738,1.80054035049128,0.155183762897641,0.676118870669449
110,0.00154379174595568,0.260623163901932,0.260525912130613,0.206683883070855,0.00446397962064685,2.92341864859592,0.0679244335622534,0.775546278243319,8.00714847343266e-05,0.775466206758585,1.26097477959897,2.97573809876371,3.75233069323285,2.97684891265059,0.252164046553739,633.634713847244,6.10098262556199,0.260428696648881,0.163777436602547,0.667799662856344,2.08942558425003,8.42063405482221,0.789651411839724,0.0286909559008768,-0.25687121356982,3.46862240632927,0.174374741005563,0.66906846803217
120,0.00124573465800047,0.281919680127169,0.281812287096832,0.223268245789489,0.0155541725806688,3.25797425868314,0.0794787060430053,1.03301796705104,4.21750727409576e-05,1.0329757919783,1.26269492166379,3.66422793394581,4.62680200401196,3.6656242979785,0.69417781715013,515.758118315094,5.65550608058405,0.281704934976243,0.251349674611306,0.531007870572901,0.943235496278728,3.71307285117992,0.808690736661307,0.0361809183254045,-1.05976518139867,5.18365933210935,0.189087860331765,0.670715362072173
130,0.00520693784453716,0.300104824041957,0.300032758161699,0.235792835857299,0.034657235532673,3.06421540670345,0.0900629054132537,1.00589265293318,4.69979160738765e-06,1.00588795314157,1.27274784643406,3.35180434417992,4.26600176072331,3.3526094253717,1.28225673298314,377.769929949747,5.39773755978032,0.299960709587031,0.077252479708939,0.405353177049023,1.45435076197712,6.61187585750438,0.800106366433627,0.0472233025796595,-0.95790943926577,3.34074293550841,0.196854491694845,0.655952440362383
140,0.00150076540625047,0.248666131092867,0.24857350739175,0.19955788326384,0.0353902160116934,2.89077858182489,0.061834844752695,0.809126217821071,4.63561556996936e-05,0.809079861665371,1.24608523114118,3.25386579292093,4.05459410867425,3.2550782515447,2.30161829674179,756.046102331593,6.24422954764309,0.248480918191311,0.122003026241828,0.408034158173881,0.825736866796895,3.44195372642085,0.816953356018181,0.0252334576265499,-0.234584817183869,3.12289115970644,0.169876492956907,0.68315090684169
150,-0.00026911377917505,0.246064024917462,0.245968034596017,0.198626428734346,0.0222502334467244,2.88395528734536,0.0605475043585815,0.844833519601774,8.93681996221585e-05,0.844744151402152,1.2388282188095,3.43338901281956,4.25337919523137,3.43472891097148,1.49344832870608,786.676231284247,6.23697574740359,0.245872081720687,0.114612414102867,0.389784052467883,0.497801489497654,2.53070173806134,0.809032338576593,0.0310550047564685,0.278213477752522,2.15877294421537,0.169714322982293,0.689716113679033
160,-0.000154796967100247,0.266147307806001,0.26604336873473,0.212316498713147,0.0200666657180617,3.31149018845273,0.0708343894523821,1.10389405593779,0.000509332259720344,1.10338472367807,1.25354039567873,4.14768071500628,5.19928532463801,4.14930115036423,1.0644100921478,659.986668140553,5.90411203687161,0.265939470255004,0.101967452805927,0.430872214788959,1.49830330662474,6.4882468293685,0.81034675701594,0.0384107187596551,0.0508209569874987,2.32304887594549,0.181681401261419,0.682634751255309
170,0.00293627115855713,0.23250460634705,0.232432313894141,0.185344661310161,-0.0690876651549044,2.92386727545019,0.0540583919725966,0.784733920797432,0.00031982064858524,0.784414100148847,1.25444458288426,3.37513279038478,4.23391704541323,3.37618254385589,-5.49674805369555,1000.53298004813,6.76817219345229,0.232360043919061,0.155653583747387,0.422163359007179,1.19085184959487,4.966692099379,0.815232948326138,0.0293316424614874,-0.386411476106876,2.3504938873268,0.156511853825329,0.673155927034455
180,-0.000426626127487627,0.241397620801773,0.241303683570638,0.193596678588184,-0.00995977976247305,2.79955704458855,0.0582728113287565,0.838028473409855,0.000183425047539522,0.837845048362315,1.24690992925178,3.47156890207304,4.3287337340766,3.47292035085961,-0.708028564170239,824.436820251185,6.44076095904618,0.241209782894144,0.151631088540888,0.50953952465904,1.33992815607817,4.87780048243326,0.800665213394972,0.0364068582919828,-0.962736897643923,3.69530005009418,0.164210150109643,0.680247591356696
190,0.0012544562716911,0.244912682906012,0.244820209128305,0.197436066323819,0.00340533630498272,2.78033667081278,0.059982222248221,0.777368235399116,0.00153460098432155,0.775833634414794,1.24046577439568,3.17406279730086,3.93731626583433,3.17526170803862,0.231806804958081,772.773613298973,6.28287322317882,0.244727770266714,0.170783674903659,0.463314080516637,1.01700361062958,3.90504578418396,0.80337026131635,0.0351192486991183,-0.49556144799165,3.35097711675589,0.168146323210333,0.686556209401622
200,0.000791995738760867,0.257529751407154,0.257430352500018,0.2062562172416,0.0217817251574266,3.02338189975888,0.0663215728598303,0.855143223870573,0.000799894232889654,0.854343329637683,1.24859145993885,3.320560902956,4.14602398563769,3.32184303663459,1.27529321157944,687.358605475739,6.05359429469365,0.257330991957937,0.0904614634371054,0.352370225358704,0.760650944320581,4.27379769914831,0.810672529941139,0.0244763284224867,0.240693733438706,3.09323404175045,0.175679375884635,0.682171185755105
210,-0.00190653520372414,0.273041638637528,0.272941619695977,0.220958010841454,-0.0294135670516304,2.72155369299914,0.0745517364298662,0.808159151930707,0.000189535416413825,0.807969616514293,1.23571730935542,2.95983849189964,3.65752365733684,2.96092311913037,-1.44497738669949,489.667612785807,5.5925435997978,0.272841637392753,0.110080894857675,0.437660559025815,0.94162976565836,4.01495339435819,0.803979565186428,0.0297651318542821,0.374183739224894,2.52875109781434,0.189151059457814,0.69275536288778
220,-0.000192860036659019,0.261793944148612,0.261691731974519,0.211691204609757,0.00149073092557651,2.66694445743993,0.0685360691928868,0.766148872229211,0.000330430272592358,0.765818441956619,1.23667841860136,2.9265339758749,3.61918140926814,2.92767702841988,0.0830845883733862,567.774111499403,5.84189797058938,0.261589559707111,0.0224775753636404,0.374661089336713,0.975938151104486,4.06899450245052,0.806465599852752,0.0277301551856496,-0.420193215126984,2.61870895406089,0.180385711942706,0.689036992545201
230,0.00112962534586729,0.262312491126844,0.262212438544109,0.208769537071675,0.00490729524575711,3.00666109427083,0.0688078430011707,0.913461033805747,4.13550428837173e-05,0.913419678762863,1.25646918993161,3.48233906010992,4.37545173792351,3.4836678186496,0.27188501521154,635.05097986233,6.01845081210404,0.262112424123945,0.211398447451707,0.674578970155092,2.2203281529058,8.93239021038102,0.805099521388995,0.0244658463240266,-0.42715243971028,3.80611379508503,0.176510199788795,0.672900474661122
240,2.49740887298754e-05,0.266308911091918,0.266204865019301,0.211528707343587,-0.0247026795324847,3.06330088770354,0.0709204361269632,0.925048162108443,0.000471045648118437,0.924577116460325,1.25897290460604,3.47359071957287,4.37315659763326,3.47494837121543,-1.30793742831814,609.041465048386,5.95178271742137,0.266100859597164,0.103441307088173,0.40342078746124,1.23503573068689,6.17014340050889,0.803668854650288,0.0354028054109417,0.104805360697425,2.53742259040827,0.178765453260281,0.671271015781291
250,0.00507192619475781,0.251596862223966,0.251549700108748,0.200954018447646,0.00394699028764312,2.97806317321491,0.0633009810809454,0.972336614458934,8.88669705412113e-05,0.972247747488393,1.25201209792933,3.864661132353,4.83860249210321,3.86538570325698,0.247828013726417,743.21253188888,6.23034118750658,0.251502546834121,0.148614178359135,0.436195537706182,1.32314419798118,4.9693329684173,0.805680721044987,0.0326437124435603,-0.238700486491606,2.6773898938541,0.170448537318299,0.677466864298845
260,0.00147405537930396,0.266843453757054,0.266743270601142,0.208432924066959,0.000454407478304581,3.37084038852733,0.0712054288129929,0.934639735816321,0.00017128149151787,0.934468454324803,1.28023657947307,3.50257697034329,4.48412715985345,3.50389246450336,0.0239152987681277,664.832094247083,6.14219939198185,0.266643125057788,0.144545846782894,0.390649377958799,0.487833483841154,2.90013997248418,0.80502238293249,0.0353820819026421,-0.519115586864103,3.1040305584026,0.174763151768723,0.654927633817225
270,-0.00300980828447047,0.28603875729415,0.285942842495579,0.229939940551906,0.00928314311131331,2.83378968069273,0.0818181706743815,0.893707727202125,0.00031931354252368,0.893388413659601,1.24397160670562,3.12442878600215,3.8867006969604,3.12547682397731,0.396661817978929,423.319314528464,5.40998490179576,0.285846959859253,0.237595914832982,0.542726439660772,1.46942557249684,5.24479980614493,0.803809458760533,0.0298514655387756,0.239584889027633,3.39862946516005,0.196185423187801,0.685870072446347
280,0.00238946430209726,0.248237715534637,0.248152233104176,0.199533227021304,0.00607083061351682,2.85557073944091,0.0616219634138555,0.782723133357062,8.35348618719034e-06,0.782714779870875,1.24409212059771,3.15311930611062,3.92277088403674,3.15420547929733,0.396866844219131,752.006959073827,6.23501227925752,0.248066780110201,0.154030149806861,0.397662160509025,1.4900886364095,6.25240079713067,0.821962567229408,0.0217290062396219,0.127089116273483,2.81056583501562,0.169593310977106,0.683189138329957
